tbdgd,ksmcbl,thzszbl,tryjzhl,shqk,class
0.397959184,0.383838384,0.306122449,0.236666667,0.385080645,class3
0.397959184,0.383838384,0.306122449,0.236666667,0.385080645,class3
0.397959184,0.383838384,0.306122449,0.236666667,0.385080645,class3
0.397959184,0.383838384,0.306122449,0.236666667,0.385080645,class3
0.285714286,0.373737374,0.387755102,0.237037037,0.385080645,class3
0.285714286,0.373737374,0.387755102,0.237037037,0.385080645,class3
0.285714286,0.444444444,0.387755102,0.237037037,0.385080645,class3
0.285714286,0.444444444,0.387755102,0.237037037,0.385080645,class3
0.285714286,0.444444444,0.387755102,0.237037037,0.385080645,class3
0.285714286,0.444444444,0.387755102,0.237037037,0.385080645,class3
0.265306122,0.343434343,0.381632653,0.244814815,0.385080645,class3
0.265306122,0.343434343,0.381632653,0.244814815,0.385080645,class3
0.265306122,0.525252525,0.381632653,0.244814815,0.385080645,class3
0.265306122,0.525252525,0.381632653,0.244814815,0.385080645,class3
0.265306122,0.525252525,0.418367347,0.244814815,0.385080645,class3
0.28877551,0.414141414,0.381632653,0.255555556,0.385080645,class3
0.28877551,0.414141414,0.381632653,0.255555556,0.385080645,class3
0.28877551,0.414141414,0.381632653,0.255555556,0.385080645,class3
0.28877551,0.414141414,0.381632653,0.255555556,0.385080645,class3
0.28877551,0.537373737,0.381632653,0.255555556,0.385080645,class3
0.28877551,0.537373737,0.381632653,0.255555556,0.385080645,class3
0.37244898,0.363636364,0.397959184,0.27037037,0.385080645,class3
0.37244898,0.347474747,0.459183673,0.27037037,0.385080645,class3
0.37244898,0.363636364,0.46122449,0.27037037,0.385080645,class3
0.37244898,0.363636364,0.46122449,0.27037037,0.385080645,class3
0.37244898,0.363636364,0.46122449,0.27037037,0.385080645,class3
0.37244898,0.474747475,0.46122449,0.27037037,0.385080645,class3
0.36122449,0.343434343,0.469387755,0.274074074,0.385080645,class3
0.295918367,0.424242424,0.391836735,0.277777778,0.385080645,class3
0.295918367,0.424242424,0.391836735,0.277777778,0.385080645,class3
0.295918367,0.424242424,0.391836735,0.277777778,0.385080645,class3
0.295918367,0.424242424,0.391836735,0.277777778,0.385080645,class3
0.295918367,0.542424242,0.391836735,0.277777778,0.385080645,class3
0.295918367,0.542424242,0.391836735,0.277777778,0.385080645,class3
0.36122449,0.494949495,0.419387755,0.281481481,0.385080645,class3
0.36122449,0.444444444,0.433673469,0.281481481,0.385080645,class3
0.384693878,0.505050505,0.433673469,0.281481481,0.385080645,class3
0.36122449,0.353535354,0.489795918,0.281481481,0.385080645,class3
0.36122449,0.454545455,0.489795918,0.281481481,0.385080645,class3
0.36122449,0.454545455,0.489795918,0.281481481,0.385080645,class3
0.36122449,0.414141414,0.428571429,0.285185185,0.385080645,class3
0.316326531,0.484848485,0.428571429,0.285185185,0.385080645,class3
0.316326531,0.525252525,0.45,0.285185185,0.385080645,class3
0.316326531,0.373737374,0.479591837,0.285185185,0.385080645,class3
0.316326531,0.474747475,0.479591837,0.285185185,0.385080645,class3
0.316326531,0.474747475,0.479591837,0.285185185,0.385080645,class3
0.316326531,0.474747475,0.479591837,0.285185185,0.385080645,class3
0.286734694,0.353535354,0.397959184,0.3,0.385080645,class3
0.290816327,0.373737374,0.359183673,0.303703704,0.385080645,class3
0.367346939,0.535353535,0.359183673,0.303703704,0.385080645,class3
0.36122449,0.484848485,0.459183673,0.303703704,0.385080645,class3
0.367346939,0.357575758,0.473469388,0.303703704,0.385080645,class3
0.367346939,0.535353535,0.473469388,0.303703704,0.385080645,class3
0.391836735,0.535353535,0.473469388,0.303703704,0.385080645,class3
0.268367347,0.414141414,0.37244898,0.307407407,0.385080645,class3
0.268367347,0.373737374,0.37755102,0.307407407,0.385080645,class3
0.268367347,0.414141414,0.37755102,0.307407407,0.385080645,class3
0.268367347,0.414141414,0.37755102,0.307407407,0.385080645,class3
0.265306122,0.373737374,0.429591837,0.307407407,0.385080645,class3
0.265306122,0.373737374,0.429591837,0.307407407,0.385080645,class3
0.265306122,0.464646465,0.429591837,0.307407407,0.385080645,class3
0.265306122,0.383838384,0.473469388,0.307407407,0.385080645,class3
0.397959184,0.505050505,0.491836735,0.307407407,0.385080645,class3
0.265306122,0.373737374,0.492857143,0.307407407,0.385080645,class3
0.284693878,0.434343434,0.346938776,0.311111111,0.385080645,class3
0.371428571,0.347474747,0.419387755,0.311111111,0.385080645,class3
0.296938776,0.347474747,0.491836735,0.311111111,0.385080645,class3
0.371428571,0.347474747,0.491836735,0.311111111,0.385080645,class3
0.371428571,0.450505051,0.491836735,0.311111111,0.385080645,class3
0.371428571,0.450505051,0.491836735,0.311111111,0.385080645,class3
0.397959184,0.474747475,0.368367347,0.251851852,0.39516129,class3
0.397959184,0.353535354,0.45,0.251851852,0.39516129,class3
0.397959184,0.353535354,0.45,0.251851852,0.39516129,class3
0.397959184,0.474747475,0.45,0.251851852,0.39516129,class3
0.397959184,0.474747475,0.45,0.251851852,0.39516129,class3
0.392857143,0.353535354,0.391836735,0.288888889,0.39516129,class3
0.392857143,0.387878788,0.448979592,0.288888889,0.39516129,class3
0.392857143,0.353535354,0.46122449,0.288888889,0.39516129,class3
0.392857143,0.353535354,0.46122449,0.288888889,0.39516129,class3
0.392857143,0.353535354,0.46122449,0.288888889,0.39516129,class3
0.392857143,0.444444444,0.46122449,0.288888889,0.39516129,class3
0.296938776,0.333333333,0.408163265,0.296296296,0.39516129,class3
0.262244898,0.444444444,0.336734694,0.307407407,0.39516129,class3
0.381632653,0.380808081,0.398979592,0.307407407,0.39516129,class3
0.259183673,0.383838384,0.428571429,0.307407407,0.39516129,class3
0.259183673,0.383838384,0.428571429,0.307407407,0.39516129,class3
0.259183673,0.484848485,0.428571429,0.307407407,0.39516129,class3
0.259183673,0.383838384,0.479591837,0.307407407,0.39516129,class3
0.295918367,0.380808081,0.483673469,0.307407407,0.39516129,class3
0.381632653,0.380808081,0.483673469,0.307407407,0.39516129,class3
0.381632653,0.476767677,0.483673469,0.307407407,0.39516129,class3
0.381632653,0.476767677,0.483673469,0.307407407,0.39516129,class3
0.387755102,0.494949495,0.489795918,0.307407407,0.39516129,class3
0.259183673,0.404040404,0.492857143,0.307407407,0.39516129,class3
0.521428571,0.236363636,0.673469388,0.207407407,0.455645161,class4
0.551020408,0.252525253,0.581632653,0.208888889,0.455645161,class4
0.603061224,0.222222222,0.574489796,0.210740741,0.455645161,class4
0.603061224,0.286868687,0.574489796,0.210740741,0.455645161,class4
0.591836735,0.337373737,0.704081633,0.214814815,0.455645161,class4
0.667346939,0.252525253,0.647959184,0.217407407,0.455645161,class4
0.667346939,0.256565657,0.647959184,0.217407407,0.455645161,class4
0.480612245,0.212121212,0.56122449,0.218518519,0.455645161,class4
0.663265306,0.272727273,0.562244898,0.218888889,0.455645161,class4
0.452040816,0.286868687,0.693877551,0.218888889,0.455645161,class4
0.462244898,0.292929293,0.706122449,0.218888889,0.455645161,class4
0.523469388,0.256565657,0.555102041,0.22,0.455645161,class4
0.615306122,0.272727273,0.606122449,0.222222222,0.455645161,class4
0.667346939,0.292929293,0.606122449,0.222222222,0.455645161,class4
0.667346939,0.292929293,0.606122449,0.222222222,0.455645161,class4
0.667346939,0.293939394,0.606122449,0.222222222,0.455645161,class4
0.667346939,0.293939394,0.606122449,0.222222222,0.455645161,class4
0.667346939,0.293939394,0.606122449,0.222222222,0.455645161,class4
0.479591837,0.228282828,0.595918367,0.232592593,0.455645161,class4
0.571428571,0.256565657,0.534693878,0.235185185,0.455645161,class4
0.448979592,0.248484848,0.751020408,0.235185185,0.455645161,class4
0.448979592,0.292929293,0.751020408,0.235185185,0.455645161,class4
0.452040816,0.256565657,0.708163265,0.235925926,0.455645161,class4
0.452040816,0.324242424,0.708163265,0.235925926,0.455645161,class4
0.602040816,0.292929293,0.642857143,0.236296296,0.455645161,class4
0.612244898,0.222222222,0.744897959,0.189259259,0.465725806,class4
0.612244898,0.282828283,0.574489796,0.194074074,0.465725806,class4
0.693877551,0.292929293,0.698979592,0.195555556,0.465725806,class4
0.479591837,0.282828283,0.565306122,0.19962963,0.465725806,class4
0.523469388,0.262626263,0.733673469,0.19962963,0.465725806,class4
0.5,0.262626263,0.591836735,0.201111111,0.465725806,class4
0.523469388,0.305050505,0.62244898,0.202592593,0.465725806,class4
0.459183673,0.342424242,0.581632653,0.203333333,0.465725806,class4
0.642857143,0.252525253,0.583673469,0.207407407,0.465725806,class4
0.592857143,0.34040404,0.653061224,0.207407407,0.465725806,class4
0.513265306,0.313131313,0.632653061,0.211111111,0.465725806,class4
0.642857143,0.262626263,0.734693878,0.211111111,0.465725806,class4
0.642857143,0.313131313,0.734693878,0.211111111,0.465725806,class4
0.581632653,0.242424242,0.565306122,0.22,0.465725806,class4
0.462244898,0.202020202,0.704081633,0.22,0.465725806,class4
0.531632653,0.262626263,0.574489796,0.225555556,0.465725806,class4
0.534693878,0.292929293,0.633673469,0.227037037,0.465725806,class4
0.675510204,0.232323232,0.573469388,0.228148148,0.465725806,class4
0.574489796,0.286868687,0.573469388,0.228148148,0.465725806,class4
0.473469388,0.282828283,0.697959184,0.235185185,0.465725806,class4
0.473469388,0.342424242,0.697959184,0.235185185,0.465725806,class4
0.457142857,0.242424242,0.520408163,0.181851852,0.475806452,class4
0.574489796,0.286868687,0.546938776,0.181851852,0.475806452,class4
0.56122449,0.282828283,0.546938776,0.183703704,0.475806452,class4
0.551020408,0.333333333,0.724489796,0.184814815,0.475806452,class4
0.459183673,0.34040404,0.510204082,0.185185185,0.475806452,class4
0.602040816,0.34040404,0.744897959,0.185185185,0.475806452,class4
0.618673469,0.272727273,0.583673469,0.19037037,0.475806452,class4
0.459183673,0.223232323,0.702040816,0.190740741,0.475806452,class4
0.459183673,0.265656566,0.702040816,0.190740741,0.475806452,class4
0.459183673,0.233333333,0.513265306,0.192592593,0.475806452,class4
0.551020408,0.212121212,0.718367347,0.192592593,0.475806452,class4
0.551020408,0.305050505,0.718367347,0.192592593,0.475806452,class4
0.534693878,0.262626263,0.653061224,0.192962963,0.475806452,class4
0.491836735,0.323232323,0.636734694,0.195555556,0.475806452,class4
0.592857143,0.338383838,0.653061224,0.195555556,0.475806452,class4
0.56122449,0.252525253,0.743877551,0.195555556,0.475806452,class4
0.448979592,0.333333333,0.687755102,0.19962963,0.475806452,class4
0.568367347,0.286868687,0.551020408,0.2,0.475806452,class4
0.592857143,0.293939394,0.570408163,0.202592593,0.475806452,class4
0.592857143,0.337373737,0.570408163,0.202592593,0.475806452,class4
0.491836735,0.253535354,0.612244898,0.202962963,0.475806452,class4
0.51122449,0.296969697,0.632653061,0.202962963,0.475806452,class4
0.481632653,0.262626263,0.606122449,0.203333333,0.475806452,class4
0.602040816,0.317171717,0.663265306,0.203333333,0.475806452,class4
0.5,0.242424242,0.642857143,0.203703704,0.475806452,class4
0.5,0.242424242,0.642857143,0.203703704,0.475806452,class4
0.683673469,0.242424242,0.642857143,0.203703704,0.475806452,class4
0.5,0.256565657,0.642857143,0.203703704,0.475806452,class4
0.644897959,0.262626263,0.633673469,0.206296296,0.475806452,class4
0.644897959,0.262626263,0.633673469,0.206296296,0.475806452,class4
0.469387755,0.232323232,0.704081633,0.206296296,0.475806452,class4
0.651020408,0.232323232,0.585714286,0.207037037,0.475806452,class4
0.489795918,0.232323232,0.571428571,0.207407407,0.475806452,class4
0.51122449,0.250606061,0.581632653,0.207407407,0.475806452,class4
0.459183673,0.277777778,0.743877551,0.207407407,0.475806452,class4
0.459183673,0.334343434,0.743877551,0.207407407,0.475806452,class4
0.473469388,0.212121212,0.744897959,0.207407407,0.475806452,class4
0.479591837,0.272727273,0.571428571,0.209259259,0.475806452,class4
0.581632653,0.293939394,0.603061224,0.21037037,0.475806452,class4
0.523469388,0.317171717,0.540816327,0.212592593,0.475806452,class4
0.459183673,0.294343434,0.555102041,0.212592593,0.475806452,class4
0.469387755,0.232323232,0.591836735,0.214814815,0.475806452,class4
0.469387755,0.262626263,0.591836735,0.214814815,0.475806452,class4
0.469387755,0.262626263,0.591836735,0.214814815,0.475806452,class4
0.469387755,0.293939394,0.648979592,0.216296296,0.475806452,class4
0.592857143,0.293939394,0.648979592,0.216296296,0.475806452,class4
0.67244898,0.242424242,0.704081633,0.217407407,0.475806452,class4
0.479591837,0.282828283,0.575510204,0.218518519,0.475806452,class4
0.591836735,0.301010101,0.503061224,0.22,0.475806452,class4
0.683673469,0.232323232,0.574489796,0.22,0.475806452,class4
0.5,0.292929293,0.602040816,0.220740741,0.475806452,class4
0.602040816,0.255555556,0.531632653,0.221851852,0.475806452,class4
0.602040816,0.265656566,0.531632653,0.221851852,0.475806452,class4
0.602040816,0.265656566,0.531632653,0.221851852,0.475806452,class4
0.568367347,0.286868687,0.556122449,0.221851852,0.475806452,class4
0.565306122,0.232323232,0.520408163,0.222222222,0.475806452,class4
0.612244898,0.338383838,0.657142857,0.226296296,0.475806452,class4
0.459183673,0.222222222,0.595918367,0.230740741,0.475806452,class4
0.683673469,0.252525253,0.551020408,0.231111111,0.475806452,class4
0.683673469,0.342424242,0.551020408,0.231111111,0.475806452,class4
0.479591837,0.242424242,0.602040816,0.231111111,0.475806452,class4
0.642857143,0.282828283,0.602040816,0.231111111,0.475806452,class4
0.479591837,0.296969697,0.602040816,0.231111111,0.475806452,class4
0.693877551,0.242424242,0.636734694,0.231111111,0.475806452,class4
0.693877551,0.314141414,0.653061224,0.231111111,0.475806452,class4
0.55,0.282828283,0.657142857,0.231111111,0.475806452,class4
0.534693878,0.197979798,0.681632653,0.231111111,0.475806452,class4
0.534693878,0.34040404,0.681632653,0.231111111,0.475806452,class4
0.693877551,0.292929293,0.730612245,0.233703704,0.475806452,class4
0.62244898,0.341414141,0.697959184,0.181851852,0.485887097,class4
0.479591837,0.222222222,0.612244898,0.185185185,0.485887097,class4
0.624489796,0.232323232,0.504081633,0.189259259,0.485887097,class4
0.481632653,0.250606061,0.585714286,0.192592593,0.485887097,class4
0.481632653,0.323232323,0.585714286,0.192592593,0.485887097,class4
0.603061224,0.332323232,0.673469388,0.194074074,0.485887097,class4
0.602040816,0.293939394,0.636734694,0.19962963,0.485887097,class4
0.479591837,0.282828283,0.520408163,0.2,0.485887097,class4
0.459183673,0.303030303,0.676530612,0.203333333,0.485887097,class4
0.664285714,0.333333333,0.653061224,0.207037037,0.485887097,class4
0.664285714,0.333333333,0.653061224,0.207037037,0.485887097,class4
0.448979592,0.338383838,0.653061224,0.207037037,0.485887097,class4
0.664285714,0.338383838,0.653061224,0.207037037,0.485887097,class4
0.664285714,0.338383838,0.653061224,0.207037037,0.485887097,class4
0.664285714,0.338383838,0.653061224,0.207037037,0.485887097,class4
0.5,0.272727273,0.612244898,0.211111111,0.485887097,class4
0.5,0.342424242,0.612244898,0.211111111,0.485887097,class4
0.5,0.342424242,0.612244898,0.211111111,0.485887097,class4
0.459183673,0.292929293,0.551020408,0.214814815,0.485887097,class4
0.5,0.272727273,0.755102041,0.216296296,0.485887097,class4
0.496938776,0.242424242,0.585714286,0.218888889,0.485887097,class4
0.614285714,0.256565657,0.534693878,0.22,0.485887097,class4
0.614285714,0.256565657,0.534693878,0.22,0.485887097,class4
0.614285714,0.263636364,0.534693878,0.22,0.485887097,class4
0.574489796,0.272727273,0.573469388,0.22,0.485887097,class4
0.480612245,0.276767677,0.56122449,0.226296296,0.485887097,class4
0.51122449,0.333333333,0.606122449,0.228888889,0.485887097,class4
0.479591837,0.242424242,0.602040816,0.231111111,0.485887097,class4
0.448979592,0.303030303,0.551020408,0.235185185,0.485887097,class4
0.473469388,0.305050505,0.697959184,0.235185185,0.485887097,class4
0.457142857,0.242424242,0.520408163,0.181851852,0.495967742,class4
0.457142857,0.242424242,0.520408163,0.181851852,0.495967742,class4
0.457142857,0.341414141,0.520408163,0.181851852,0.495967742,class4
0.636734694,0.252525253,0.595918367,0.182592593,0.495967742,class4
0.534693878,0.255555556,0.530612245,0.183333333,0.495967742,class4
0.615306122,0.212121212,0.595918367,0.183703704,0.495967742,class4
0.489795918,0.265656566,0.565306122,0.184814815,0.495967742,class4
0.506122449,0.292929293,0.603061224,0.185185185,0.495967742,class4
0.693877551,0.342424242,0.715306122,0.190740741,0.495967742,class4
0.534693878,0.272727273,0.693877551,0.192592593,0.495967742,class4
0.534693878,0.332323232,0.693877551,0.192592593,0.495967742,class4
0.681632653,0.223232323,0.632653061,0.195555556,0.495967742,class4
0.481632653,0.242424242,0.612244898,0.196296296,0.495967742,class4
0.457142857,0.272727273,0.56122449,0.198148148,0.495967742,class4
0.459183673,0.227272727,0.581632653,0.198148148,0.495967742,class4
0.459183673,0.338383838,0.636734694,0.19962963,0.495967742,class4
0.459183673,0.282828283,0.520408163,0.2,0.495967742,class4
0.459183673,0.262626263,0.603061224,0.2,0.495967742,class4
0.457142857,0.312121212,0.530612245,0.202592593,0.495967742,class4
0.607142857,0.331313131,0.683673469,0.203703704,0.495967742,class4
0.612244898,0.253535354,0.595918367,0.207407407,0.495967742,class4
0.632653061,0.253535354,0.595918367,0.207407407,0.495967742,class4
0.514285714,0.283838384,0.595918367,0.207407407,0.495967742,class4
0.612244898,0.283838384,0.595918367,0.207407407,0.495967742,class4
0.455102041,0.303030303,0.540816327,0.212592593,0.495967742,class4
0.469387755,0.313131313,0.633673469,0.218888889,0.495967742,class4
0.5,0.293939394,0.636734694,0.218888889,0.495967742,class4
0.504081633,0.201010101,0.595918367,0.22,0.495967742,class4
0.591836735,0.292929293,0.596632653,0.22,0.495967742,class4
0.5,0.252525253,0.602040816,0.222222222,0.495967742,class4
0.510204082,0.242424242,0.612244898,0.222222222,0.495967742,class4
0.510204082,0.333333333,0.612244898,0.222222222,0.495967742,class4
0.510204082,0.333333333,0.612244898,0.222222222,0.495967742,class4
0.510204082,0.334343434,0.612244898,0.222222222,0.495967742,class4
0.510204082,0.334343434,0.73877551,0.222222222,0.495967742,class4
0.67244898,0.282828283,0.73877551,0.225555556,0.495967742,class4
0.663265306,0.213131313,0.612244898,0.226296296,0.495967742,class4
0.660204082,0.232323232,0.573469388,0.228148148,0.495967742,class4
0.574489796,0.272727273,0.573469388,0.228148148,0.495967742,class4
0.574489796,0.286868687,0.573469388,0.228148148,0.495967742,class4
0.574489796,0.34040404,0.573469388,0.228148148,0.495967742,class4
0.489795918,0.212121212,0.520408163,0.234814815,0.495967742,class4
0.514285714,0.265656566,0.565306122,0.236296296,0.495967742,class4
0.587755102,0.283838384,0.565306122,0.236296296,0.495967742,class4
0.540816327,0.331313131,0.704081633,0.181481481,0.506048387,class4
0.540816327,0.34040404,0.704081633,0.181481481,0.506048387,class4
0.644897959,0.195959596,0.612244898,0.182592593,0.506048387,class4
0.469387755,0.262626263,0.530612245,0.183333333,0.506048387,class4
0.479591837,0.282828283,0.655102041,0.183703704,0.506048387,class4
0.479591837,0.314141414,0.655102041,0.183703704,0.506048387,class4
0.663265306,0.314141414,0.655102041,0.183703704,0.506048387,class4
0.663265306,0.327272727,0.67755102,0.183703704,0.506048387,class4
0.448979592,0.223232323,0.73877551,0.183703704,0.506048387,class4
0.540816327,0.272727273,0.540816327,0.184814815,0.506048387,class4
0.506122449,0.195959596,0.744897959,0.185185185,0.506048387,class4
0.455102041,0.223232323,0.683673469,0.188888889,0.506048387,class4
0.510204082,0.253535354,0.571428571,0.190740741,0.506048387,class4
0.602040816,0.312121212,0.704081633,0.192962963,0.506048387,class4
0.581632653,0.333333333,0.530612245,0.194074074,0.506048387,class4
0.602040816,0.34040404,0.751020408,0.194074074,0.506048387,class4
0.632653061,0.333333333,0.596938776,0.195185185,0.506048387,class4
0.534693878,0.294343434,0.571428571,0.196296296,0.506048387,class4
0.602040816,0.305050505,0.565306122,0.198148148,0.506048387,class4
0.603061224,0.342424242,0.715306122,0.198148148,0.506048387,class4
0.551020408,0.338383838,0.595918367,0.19962963,0.506048387,class4
0.513265306,0.286868687,0.708163265,0.19962963,0.506048387,class4
0.479591837,0.282828283,0.520408163,0.2,0.506048387,class4
0.496938776,0.252525253,0.62244898,0.2,0.506048387,class4
0.603061224,0.333333333,0.693877551,0.201481481,0.506048387,class4
0.469387755,0.232323232,0.571428571,0.202592593,0.506048387,class4
0.603061224,0.276767677,0.657142857,0.203333333,0.506048387,class4
0.494897959,0.282828283,0.663265306,0.203333333,0.506048387,class4
0.642857143,0.235353535,0.602040816,0.205185185,0.506048387,class4
0.489795918,0.262626263,0.633673469,0.206296296,0.506048387,class4
0.521428571,0.303030303,0.669387755,0.207407407,0.506048387,class4
0.581632653,0.242424242,0.676530612,0.207407407,0.506048387,class4
0.5,0.237373737,0.704081633,0.207407407,0.506048387,class4
0.667346939,0.212121212,0.73877551,0.207407407,0.506048387,class4
0.459183673,0.212121212,0.754081633,0.207407407,0.506048387,class4
0.607142857,0.262626263,0.73877551,0.208888889,0.506048387,class4
0.607142857,0.334343434,0.73877551,0.208888889,0.506048387,class4
0.479591837,0.207070707,0.632653061,0.211111111,0.506048387,class4
0.479591837,0.236363636,0.632653061,0.211111111,0.506048387,class4
0.479591837,0.273737374,0.632653061,0.211111111,0.506048387,class4
0.479591837,0.273737374,0.632653061,0.211111111,0.506048387,class4
0.489795918,0.262626263,0.551020408,0.214814815,0.506048387,class4
0.62244898,0.303030303,0.602040816,0.218518519,0.506048387,class4
0.489795918,0.232323232,0.606122449,0.218888889,0.506048387,class4
0.489795918,0.338383838,0.606122449,0.218888889,0.506048387,class4
0.479591837,0.323232323,0.556122449,0.22,0.506048387,class4
0.56122449,0.286868687,0.655102041,0.22,0.506048387,class4
0.551020408,0.282828283,0.642857143,0.222222222,0.506048387,class4
0.551020408,0.338383838,0.642857143,0.222222222,0.506048387,class4
0.551020408,0.338383838,0.642857143,0.222222222,0.506048387,class4
0.479591837,0.207070707,0.708163265,0.222222222,0.506048387,class4
0.624489796,0.222222222,0.687755102,0.224074074,0.506048387,class4
0.558163265,0.242424242,0.687755102,0.224074074,0.506048387,class4
0.558163265,0.317171717,0.687755102,0.224074074,0.506048387,class4
0.504081633,0.242424242,0.73877551,0.224074074,0.506048387,class4
0.5,0.276767677,0.62244898,0.225555556,0.506048387,class4
0.612244898,0.242424242,0.673469388,0.225925926,0.506048387,class4
0.643877551,0.292929293,0.603061224,0.226296296,0.506048387,class4
0.469387755,0.196969697,0.565306122,0.228148148,0.506048387,class4
0.623469388,0.252525253,0.719387755,0.228148148,0.506048387,class4
0.623469388,0.338383838,0.719387755,0.228148148,0.506048387,class4
0.615306122,0.262626263,0.606122449,0.229259259,0.506048387,class4
0.615306122,0.282828283,0.606122449,0.229259259,0.506048387,class4
0.551020408,0.282828283,0.751020408,0.229259259,0.506048387,class4
0.673469388,0.282828283,0.744897959,0.22962963,0.506048387,class4
0.603061224,0.286868687,0.653061224,0.231111111,0.506048387,class4
0.693877551,0.286868687,0.653061224,0.231111111,0.506048387,class4
0.667346939,0.232323232,0.585714286,0.232592593,0.506048387,class4
0.531632653,0.252525253,0.632653061,0.232592593,0.506048387,class4
0.508163265,0.242424242,0.555102041,0.181851852,0.516129032,class4
0.591836735,0.265656566,0.555102041,0.181851852,0.516129032,class4
0.503061224,0.253535354,0.73877551,0.185185185,0.516129032,class4
0.591836735,0.342424242,0.520408163,0.190740741,0.516129032,class4
0.673469388,0.305050505,0.636734694,0.195555556,0.516129032,class4
0.452040816,0.309090909,0.540816327,0.198148148,0.516129032,class4
0.504081633,0.262626263,0.632653061,0.198148148,0.516129032,class4
0.644897959,0.248484848,0.633673469,0.206296296,0.516129032,class4
0.644897959,0.262626263,0.633673469,0.206296296,0.516129032,class4
0.489795918,0.338383838,0.573469388,0.207407407,0.516129032,class4
0.632653061,0.333333333,0.704081633,0.214444444,0.516129032,class4
0.5,0.202020202,0.632653061,0.214814815,0.516129032,class4
0.5,0.223232323,0.632653061,0.214814815,0.516129032,class4
0.5,0.272727273,0.632653061,0.214814815,0.516129032,class4
0.5,0.272727273,0.632653061,0.214814815,0.516129032,class4
0.469387755,0.232323232,0.56122449,0.218518519,0.516129032,class4
0.5,0.202020202,0.697959184,0.218518519,0.516129032,class4
0.704081633,0.256565657,0.591836735,0.222222222,0.516129032,class4
0.503061224,0.263636364,0.612244898,0.222222222,0.516129032,class4
0.504081633,0.317171717,0.706122449,0.222222222,0.516129032,class4
0.503061224,0.305050505,0.743877551,0.225555556,0.516129032,class4
0.693877551,0.250606061,0.571428571,0.225925926,0.516129032,class4
0.479591837,0.292929293,0.754081633,0.226296296,0.516129032,class4
0.693877551,0.286868687,0.653061224,0.231111111,0.516129032,class4
0.5,0.255555556,0.602040816,0.235555556,0.516129032,class4
0.5,0.255555556,0.602040816,0.235555556,0.516129032,class4
0.5,0.255555556,0.602040816,0.235555556,0.516129032,class4
0.5,0.263636364,0.602040816,0.235555556,0.516129032,class4
0.489795918,0.213131313,0.612244898,0.235555556,0.516129032,class4
0.603061224,0.232323232,0.585714286,0.236296296,0.516129032,class4
0.693877551,0.232323232,0.585714286,0.236296296,0.516129032,class4
0.508163265,0.265656566,0.585714286,0.236296296,0.516129032,class4
0.693877551,0.265656566,0.585714286,0.236296296,0.516129032,class4
0.540816327,0.333333333,0.714285714,0.183333333,0.526209677,class4
0.540816327,0.343434343,0.714285714,0.183333333,0.526209677,class4
0.459183673,0.277777778,0.743877551,0.183333333,0.526209677,class4
0.5,0.341414141,0.595918367,0.185185185,0.526209677,class4
0.602040816,0.341414141,0.510204082,0.187407407,0.526209677,class4
0.693877551,0.314141414,0.687755102,0.190740741,0.526209677,class4
0.459183673,0.342424242,0.520408163,0.196296296,0.526209677,class4
0.459183673,0.217171717,0.642857143,0.196296296,0.526209677,class4
0.459183673,0.271717172,0.642857143,0.196296296,0.526209677,class4
0.459183673,0.292929293,0.642857143,0.196296296,0.526209677,class4
0.504081633,0.292929293,0.751020408,0.196296296,0.526209677,class4
0.5,0.272727273,0.632653061,0.202592593,0.526209677,class4
0.471428571,0.252525253,0.581632653,0.202962963,0.526209677,class4
0.523469388,0.338383838,0.602040816,0.207407407,0.526209677,class4
0.540816327,0.292929293,0.551020408,0.211111111,0.526209677,class4
0.660204082,0.232323232,0.636734694,0.214444444,0.526209677,class4
0.660204082,0.277777778,0.636734694,0.214444444,0.526209677,class4
0.469387755,0.292929293,0.636734694,0.214444444,0.526209677,class4
0.469387755,0.232323232,0.56122449,0.218518519,0.526209677,class4
0.607142857,0.286868687,0.697959184,0.218888889,0.526209677,class4
0.51122449,0.229292929,0.632653061,0.222222222,0.526209677,class4
0.459183673,0.217171717,0.585714286,0.225925926,0.526209677,class4
0.602040816,0.292929293,0.663265306,0.225925926,0.526209677,class4
0.602040816,0.305050505,0.663265306,0.225925926,0.526209677,class4
0.602040816,0.305050505,0.663265306,0.225925926,0.526209677,class4
0.623469388,0.194949495,0.714285714,0.228148148,0.526209677,class4
0.534693878,0.313131313,0.667346939,0.231111111,0.526209677,class4
0.602040816,0.292929293,0.715306122,0.235185185,0.526209677,class4
0.693877551,0.232323232,0.585714286,0.236296296,0.526209677,class4
0.469387755,0.232323232,0.751020408,0.236296296,0.526209677,class4
0.624489796,0.332323232,0.520408163,0.181481481,0.536290323,class4
0.591836735,0.312121212,0.697959184,0.181851852,0.536290323,class4
0.505102041,0.312121212,0.708163265,0.181851852,0.536290323,class4
0.693877551,0.222222222,0.754081633,0.181851852,0.536290323,class4
0.503061224,0.263636364,0.734693878,0.182592593,0.536290323,class4
0.642857143,0.234343434,0.56122449,0.183703704,0.536290323,class4
0.612244898,0.303030303,0.602040816,0.184444444,0.536290323,class4
0.471428571,0.272727273,0.540816327,0.184814815,0.536290323,class4
0.642857143,0.191919192,0.602040816,0.184814815,0.536290323,class4
0.531632653,0.226262626,0.591836735,0.185185185,0.536290323,class4
0.471428571,0.282828283,0.663265306,0.185185185,0.536290323,class4
